year,area,subject,ranking,univ_title,country,QS_stars_rating,ovarall_score
2013,Arts & Humanities,modern-languages,101-150,Universiti Sains Malaysia (USM),Malaysia,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Alberta,Canada,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Antwerp,Belgium,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Bergen,Norway,0,NaN
2013,Arts & Humanities,modern-languages,101-150,"University of California, Irvine",United States,0,NaN
2013,Arts & Humanities,modern-languages,101-150,"University of California, San Diego (UCSD)",United States,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Cape Town,South Africa,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Oslo,Norway,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Otago,New Zealand,6,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Southampton,United Kingdom,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Sussex,United Kingdom,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Virginia,United States,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Warsaw,Poland,0,NaN
2013,Arts & Humanities,modern-languages,101-150,University of Zurich,Switzerland,0,NaN
2013,Arts & Humanities,modern-languages,101-150,Vrije Universiteit Amsterdam,Netherlands,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Al Azhar University,Egypt,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Ateneo de Manila University,Philippines,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Beihang University (former BUAA),China,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Beijing Foreign Studies University,China,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Beijing Normal University,China,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Dartmouth College,United States,0,NaN
2013,Arts & Humanities,modern-languages,151-200,George Washington University,United States,0,NaN
2013,Arts & Humanities,modern-languages,151-200,"Goldsmiths, University of London",United Kingdom,0,NaN
2013,Arts & Humanities,modern-languages,151-200,The Hebrew University of Jerusalem,Israel,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Hitotsubashi University,Japan,0,NaN
2013,Arts & Humanities,modern-languages,151-200,International Islamic University Malaysia (IIUM),Malaysia,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Jawaharlal Nehru University,India,0,NaN
2013,Arts & Humanities,modern-languages,151-200,King Faisal University,Saudi Arabia,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Nagoya University,Japan,0,NaN
2013,Arts & Humanities,modern-languages,151-200,National Chengchi University,Taiwan,4,NaN
2013,Arts & Humanities,modern-languages,151-200,Newcastle University,United Kingdom,6,NaN
2013,Arts & Humanities,modern-languages,151-200,Queen's University at Kingston,Canada,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Ritsumeikan University,Japan,0,NaN
2013,Arts & Humanities,modern-languages,151-200,The Hong Kong University of Science and Technology,Hong Kong,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Tohoku University,Japan,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Universit? di Padova,Italy,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Universit? di Genova,Italy,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Gadjah Mada University,Indonesia,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Universit? Sorbonne Nouvelle Paris 3,France,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Universiti Kebangsaan Malaysia (UKM),Malaysia,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Universiti Malaya (UM),Malaysia,5,NaN
2013,Arts & Humanities,modern-languages,151-200,Universiti Putra Malaysia (UPM),Malaysia,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Universiti Teknologi Malaysia,Malaysia,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Bath,United Kingdom,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Bucharest,Romania,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Debrecen,Hungary,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Delhi,India,0,NaN
2013,Arts & Humanities,modern-languages,151-200,The University of Exeter,United Kingdom,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Ghent University,Belgium,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Limerick,Ireland,5,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Liverpool,United Kingdom,5,NaN
2013,Arts & Humanities,modern-languages,151-200,"University of North Carolina, Chapel Hill",United States,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Notre Dame,United States,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Pittsburgh,United States,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Reading,United Kingdom,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Szeged,Hungary,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Tartu,Estonia,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Tsukuba,Japan,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Turku,Finland,0,NaN
2013,Arts & Humanities,modern-languages,151-200,University of Washington,United States,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Yarmouk University,Jordan,0,NaN
2013,Arts & Humanities,modern-languages,151-200,York University,Canada,0,NaN
2013,Arts & Humanities,modern-languages,151-200,Zhejiang University,China,0,NaN
2013,Arts & Humanities,history-and-archaeology,1,University of Cambridge,United Kingdom,5,99.9
2013,Arts & Humanities,history-and-archaeology,2,University of Oxford,United Kingdom,5,83.8
2013,Arts & Humanities,history-and-archaeology,3,Princeton University,United States,5,78.7
2013,Arts & Humanities,history-and-archaeology,4,University of Chicago,United States,5,77.3
2013,Arts & Humanities,history-and-archaeology,5,Yale University,United States,5,76.9
2013,Arts & Humanities,history-and-archaeology,6,London School of Economics and Political Science (LSE),United Kingdom,0,76.4
2013,Arts & Humanities,history-and-archaeology,7,The Australian National University,Australia,6,76.1
2013,Arts & Humanities,history-and-archaeology,8,Columbia University,United States,5,72.2
2013,Arts & Humanities,history-and-archaeology,9,"University of California, Los Angeles (UCLA)",United States,0,70.4
2013,Arts & Humanities,history-and-archaeology,10,"University of California, Berkeley (UCB)",United States,0,70
2013,Arts & Humanities,history-and-archaeology,11,UCL (University College London),United Kingdom,0,69.9
2013,Arts & Humanities,history-and-archaeology,12,The University of Melbourne,Australia,0,69.7
2013,Arts & Humanities,history-and-archaeology,12,The University of Sydney,Australia,6,69.7
2013,Arts & Humanities,history-and-archaeology,14,Freie Universitaet Berlin,Germany,0,69.6
2013,Arts & Humanities,history-and-archaeology,15,University of Toronto,Canada,0,69.1
2013,Arts & Humanities,history-and-archaeology,16,The University of Warwick,United Kingdom,0,68.7
2013,Arts & Humanities,history-and-archaeology,17,Harvard University,United States,5,67.7
2013,Arts & Humanities,history-and-archaeology,18,King's College London,United Kingdom,0,67.4
2013,Arts & Humanities,history-and-archaeology,19,Universit? Paris 1 Panth?on-Sorbonne,France,0,66.5
2013,Arts & Humanities,history-and-archaeology,20,University of Wisconsin-Madison,United States,5,65.6
2013,Arts & Humanities,history-and-archaeology,21,Stanford University,United States,5,65.1
2013,Arts & Humanities,history-and-archaeology,22,Humboldt-Universit?t zu Berlin,Germany,0,63.9
2013,Arts & Humanities,history-and-archaeology,23,Monash University,Australia,0,63.3
2013,Arts & Humanities,history-and-archaeology,24,University of Otago,New Zealand,6,62.9
2013,Arts & Humanities,history-and-archaeology,25,University of British Columbia,Canada,0,62.8
2013,Arts & Humanities,history-and-archaeology,25,University of Michigan,United States,5,62.8
2013,Arts & Humanities,history-and-archaeology,27,McGill University,Canada,0,62.4
2013,Arts & Humanities,history-and-archaeology,28,Leiden University,Netherlands,0,62
2013,Arts & Humanities,history-and-archaeology,29,Durham University,United Kingdom,0,61.5
2013,Arts & Humanities,history-and-archaeology,29,The University of Manchester,United Kingdom,0,61.5
2013,Arts & Humanities,history-and-archaeology,31,Duke University,United States,5,61.3
2013,Arts & Humanities,history-and-archaeology,31,Universidad Nacional Aut?noma de M?xico (UNAM),Mexico,0,61.3
2013,Arts & Humanities,history-and-archaeology,33,"Trinity College Dublin, The University of Dublin",Ireland,0,61
2013,Arts & Humanities,history-and-archaeology,33,York University,Canada,0,61
2013,Arts & Humanities,history-and-archaeology,35,New York University (NYU),United States,5,60.6
2013,Arts & Humanities,history-and-archaeology,36,University of St Andrews,United Kingdom,0,59.7
2013,Arts & Humanities,history-and-archaeology,37,Universit? Paris-Sorbonne (Paris IV),France,0,59.6
2013,Arts & Humanities,history-and-archaeology,38,Ruprecht-Karls-Universitaet Heidelberg,Germany,0,59.4
2013,Arts & Humanities,history-and-archaeology,39,Johns Hopkins University,United States,0,59.3
2013,Arts & Humanities,history-and-archaeology,40,National University of Singapore (NUS),Singapore,0,59.2
2013,Arts & Humanities,history-and-archaeology,41,Peking University,China,0,58.9
2013,Arts & Humanities,history-and-archaeology,41,University of Oslo,Norway,0,58.9
2013,Arts & Humanities,history-and-archaeology,43,University Complutense Madrid,Spain,0,58.5
2013,Arts & Humanities,history-and-archaeology,44,The University of Auckland,New Zealand,6,58.3
2013,Arts & Humanities,history-and-archaeology,44,University of Texas at Austin,United States,0,58.3
2013,Arts & Humanities,history-and-archaeology,46,University of Pennsylvania,United States,5,57.9
2013,Arts & Humanities,history-and-archaeology,47,Ludwig-Maximilians-Universit?t M?nchen,Germany,0,57.8
2013,Arts & Humanities,history-and-archaeology,48,KU Leuven,Belgium,0,57.7
2013,Arts & Humanities,history-and-archaeology,49,The University of Western Australia,Australia,6,57.6
2013,Arts & Humanities,history-and-archaeology,49,The University of Edinburgh,United Kingdom,0,57.6
2013,Arts & Humanities,history-and-archaeology,51-100,Aarhus University,Denmark,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Cornell University,United States,5,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,George Washington University,United States,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Georgetown University,United States,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,The Hebrew University of Jerusalem,Israel,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,La Trobe University,Australia,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Massachusetts Institute of Technology (MIT),United States,6,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Northwestern University,United States,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Queen Mary University of London,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Queen's University at Kingston,Canada,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Queen's University Belfast,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Sapienza University of Rome,Italy,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Sciences Po,France,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Seoul National University,South Korea,6,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Tel Aviv University,Israel,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,The University of New South Wales (UNSW Australia),Australia,6,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,The University of Queensland,Australia,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,The University of Sheffield,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,The University of Tokyo,Japan,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Tsinghua University,China,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Universidad Aut?noma de Madrid,Spain,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Universidad de Buenos Aires (UBA),Argentina,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Universidade de S?o Paulo,Brazil,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Universidade Federal Fluminense,Brazil,3,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Alma Mater Studiorum - University of Bologna,Italy,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Barcelona,Spain,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Vienna,Austria,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Universit? Catholique de Louvain (UCL),Belgium,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Universit? de Montr?al,Canada,6,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Universite libre de Bruxelles,Belgium,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University College Dublin,Ireland,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Amsterdam,Netherlands,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Birmingham,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Bristol,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,"University of California, San Diego (UCSD)",United States,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Canterbury,New Zealand,5,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Cape Town,South Africa,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Copenhagen,Denmark,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Ghent University,Belgium,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Glasgow,United Kingdom,6,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Groningen,Netherlands,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Helsinki,Finland,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Leeds,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,"University of North Carolina, Chapel Hill",United States,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Sussex,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Virginia,United States,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of Washington,United States,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,University of York,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Uppsala University,Sweden,0,NaN
2013,Arts & Humanities,history-and-archaeology,51-100,Utrecht University,Netherlands,0,NaN
2013,Arts & Humanities,history-and-archaeology,101-150,Aberystwyth University,United Kingdom,0,NaN
2013,Arts & Humanities,history-and-archaeology,101-150,Ben Gurion University of The Negev,Israel,0,NaN
2013,Arts & Humanities,history-and-archaeology,101-150,"Birkbeck, University of London",United Kingdom,0,NaN
