course_id,course_title,img_url,instructor_name,instructor_bio,gender,age
coursera-444,European Business Law: Understanding the Fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/f5/47d8d094b711e481a8d1814f66d452/Xavier_Groussot_xs.jpg,"Xavier Groussot, Pro Dean and Professor",Faculty of Law,male,36.2
coursera-444,European Business Law: Understanding the Fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/6a/0398c09f0d11e5968531d12af4638c/Julian_Nowag_WCMS_xs.jpg,"Julian Nowag, Senior Lecturer",Faculty of Law,male,44.8
coursera-444,European Business Law: Understanding the Fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/26/0a10d0ec8b11e3a8d231ab789051ee/Jorgen_Hettne_Coursera.jpg,"J?rgen Hettne, Associate Professor",null,male,48.8
coursera-444,European Business Law: Understanding the Fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/fe/b98230f16811e3acf1dbf7c0e41a9d/Anna_Wiberg_Coursera.jpg,"Anna Wiberg, Librarian",Faculty of Law,female,44.8
coursera-444,European Business Law: Understanding the Fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/d9/4037a02f4911e4aa74c1aa48ed889f/Eduardo_GP_Coursera.jpg,"Eduardo Gill Pedro, Doctoral Student",Faculty of Law,male,43.1
coursera-444,European Business Law: Understanding the Fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/1f/6f3c40ec9611e39e84450d09a6c5c5/Angelica_Ericsson_Coursera.jpg,"Angelica Ericsson, Doctoral Student",Faculty of law,female,30.8
coursera-444,European Business Law: Understanding the Fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/7e/a39e403ca511e496b365a3078ea962/IMG_0095.jpg,"Magnus Schmauch, Lecturer",Faculty of Law,male,40.9
coursera-445,Evolution: A Course for Educators,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/99/5112cd5bc2292363fb920edbbe924d/bio_cracraft.jpg,"Joel Cracraft, Chair and Lamont Curator",Division of Vertebrate Zoology,none,0.0
coursera-445,Evolution: A Course for Educators,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/84/674880d44215db0158e1df600c6985/dave.jpg,"David Randle, Senior Manager of Professional Development",Education Department,male,69.0
coursera-446,Executive Data Science Capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/2c/3ea105f46d1fe369e934014608ac4d/jeff-1.jpg,"Jeff Leek, Associate Professor, Biostatistics",Bloomberg School of Public Health,male,47.3
coursera-446,Executive Data Science Capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/94/3fa57375db83096437cf7b4cff07c6/Brian-Caffo.jpeg,"Brian Caffo, Professor, Biostatistics",Bloomberg School of Public Health,male,37.9
coursera-446,Executive Data Science Capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/f5/783878eec27e95d2fade6b62d9a62a/Peng_Roger.jpg,"Roger D. Peng, PhD, Associate Professor, Biostatistics",Bloomberg School of Public Health,male,28.9
coursera-447,Experimental Methods in Systems Biology,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/98/6fa8b07d5a11e394c4f5ce843961e0/birtwistle.jpg,"Marc Birtwistle, Assistant Professor","Department of Pharmacology and Systems Therapeutics, Systems Biology Center New York (SBCNY)",male,33.9
coursera-448,Experimentation for Improvement,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/18/b189f0d64611e3a933f3f6ac4a2ad0/photo-Kevin-Dunn.png,"Kevin Dunn, Assistant Professor",Chemical Engineering,male,37.0
coursera-449,Explorando os recursos educacionais da Khan Academy,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/7e/4f4a5056f511e585da53a5d3ed7f96/Julci.jpg,"Julciane Rocha, Consultora Educacional",Inova??o nas Escolas,female,36.2
coursera-449,Explorando os recursos educacionais da Khan Academy,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/fe/b4b4a056f511e5b318b72f0b8cf0fc/Ana.jpg,"Ana Paula Manzalli , Consultora Educacional",Inova??o nas Escolas,female,28.5
coursera-450,Exploratory Data Analysis,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/f5/783878eec27e95d2fade6b62d9a62a/Peng_Roger.jpg,"Roger D. Peng, PhD, Associate Professor, Biostatistics",Bloomberg School of Public Health,male,28.9
coursera-450,Exploratory Data Analysis,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/2c/3ea105f46d1fe369e934014608ac4d/jeff-1.jpg,"Jeff Leek, Associate Professor, Biostatistics",Bloomberg School of Public Health,male,47.3
coursera-450,Exploratory Data Analysis,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/94/3fa57375db83096437cf7b4cff07c6/Brian-Caffo.jpeg,"Brian Caffo, Professor, Biostatistics",Bloomberg School of Public Health,male,37.9
coursera-451,Exploring Beethoven¡¯s Piano Sonatas,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/69/0e1de261e404a6787499e2a2752eb0/_MG_3789a.jpg,"Jonathan Biss, Neubauer Family Chair in Piano Studies",Performance Faculty,male,28.4
coursera-452,Exploring Light: Hands-on Activities and Strategies for Teachers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/e4/e970d0d27811e480cd07044e543c77/headshot.jpg,"Zeke Kossover, Teacher in Residence",Exploratorium Teacher Institute,male,42.7
coursera-452,Exploring Light: Hands-on Activities and Strategies for Teachers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/83/6f2c89677b7f3d08db57d62ce2be13/paul_doherty960x1272.jpg,"Paul Doherty, PhD, Senior Staff Scientist",Teacher Institute,male,63.8
coursera-452,Exploring Light: Hands-on Activities and Strategies for Teachers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/fd/7f0300c5ff11e5877d37d3ef37ca7f/head-shot-for-coursera.jpg,"Eric Muller, Senior Science Educator",Exploratorium Teacher Institute,none,0.0
coursera-453,Exploring and Producing Data for Business Decision Making,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/e4/4f7fe0a2af11e5b3003bc0db0b0a9b/Fataneh.jpg,"Fataneh Taghaboni-Dutta, Clinical Professor of Business Administration","University of Illinois, Urbana-Champaign College of Business Department of Business Administration",female,46.3
coursera-454,Federalism & Decentralization: Evaluating Africa's Track Record,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/cf/5eef109efc11e49d5c414c666c0840/Jan-Erk-crop.JPG,Dr. Jan Erk,"Institute of Political Science, Faculty of Social and Behavioral Sciences",male,59.2
coursera-455,Fibonacci Numbers and the Golden Ratio,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/38/49ead0158911e6bc32c330496bd91a/jeff.jpg,"Jeffrey R. Chasnov, Professor",Department of Mathematics,male,53.1
coursera-456,Finance For Everyone: Value,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/aa/7ff2a00bef11e68c6017d3e1c4e20c/Arshad-Ahmad-portrait.jpg,"Arshad Ahmad, Professor",DeGroote School of Business,male,50.4
coursera-457,Finance for Everyone: Decisions,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/aa/7ff2a00bef11e68c6017d3e1c4e20c/Arshad-Ahmad-portrait.jpg,"Arshad Ahmad, Professor",DeGroote School of Business,male,50.4
coursera-458,Finance for Everyone: Markets,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/aa/7ff2a00bef11e68c6017d3e1c4e20c/Arshad-Ahmad-portrait.jpg,"Arshad Ahmad, Professor",DeGroote School of Business,male,50.4
coursera-459,Finance for Non-Financial Professionals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/68/438f50d41411e48602190afe002fb4/standen.jpg,"David Standen, Instructor, University of California, Irvine Extension",null,male,42.9
coursera-460,Finance: Building a Robust Business,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/1b/882680015e11e6b82519dd4f60d6bd/Miguel-Anton-Coursera-Profile-Picture-2.jpg,"Miguel Ant?n, Assistant Professor",Financial Management,male,37.9
coursera-461,Financial Accounting: Foundations,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/6b/9adc00162911e6a92fdf90bbcefcf5/005-tmc-_2_.jpg,"Oktay Urcan, Associate Professor of Accountancy","Department of Accountancy, College of Business",male,38.9
coursera-462,Financial Engineering and Risk Management Part I,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/d5/bc795dbc46778a64211fb3b0768ff0/MHaugh-1.JPG,"Martin Haugh, Co-Director, Center for Financial Engineering",Industrial Engineering & Operations Research,male,39.8
coursera-462,Financial Engineering and Risk Management Part I,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/52/1fa2fa325daa578922947b095babdc/Garud-Iyengar.jpeg,"Garud Iyengar, Professor",Industrial Engineering and Operations Research Department,male,31.5
coursera-463,Financial Engineering and Risk Management Part II,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/d5/bc795dbc46778a64211fb3b0768ff0/MHaugh-1.JPG,"Martin Haugh, Co-Director, Center for Financial Engineering",Industrial Engineering & Operations Research,male,39.8
coursera-463,Financial Engineering and Risk Management Part II,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/52/1fa2fa325daa578922947b095babdc/Garud-Iyengar.jpeg,"Garud Iyengar, Professor",Industrial Engineering and Operations Research Department,male,31.5
coursera-464,Financial Markets,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/4b/691bcea2a68f28e2010eb8cb8f263a/econ252_robert_shiller_pic.jpg,"Robert Shiller, Sterling Professor of Economics at Yale University",Economics,male,49.5
coursera-466,Financing and Investing in Infrastructure,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/ac/84b501691c0dd0d691662b362c7c33/S.Gatti.jpg,"Stefano Gatti, Director","Full Time MBA, SDA Bocconi School of Management",male,45.0
coursera-468,Finanzas para profesionales no financieros,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/68/438f50d41411e48602190afe002fb4/standen.jpg,"David Standen, Instructor, University of California, Irvine Extension",null,male,42.9
coursera-469,Finanzas personales,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/1b/611f803ae111e49cfb0dceb34e607a/norman.wolf.600.jpg,"Norman Wolf del Valle, Facultad de Contadur?a y Administraci?n",Universidad Nacional Aut?noma de M?xico,male,40.3
coursera-470,Finding Hidden Messages in DNA (Bioinformatics I),https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/36/f55286eec4906af3eb0d9e620df02a/magick_PavelPevznerNewest.jpg,"Pavel Pevzner, Professor",Department of Computer Science and Engineering,male,44.4
coursera-470,Finding Hidden Messages in DNA (Bioinformatics I),https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/59/4bd29997da7aaab98f115c150b620e/Coursera-Photo-Square.png,"Phillip E. C. Compeau, Asst Teaching Professor",Carnegie Mellon University,male,25.6
coursera-471,Finding Mutations in DNA and Proteins (Bioinformatics VI),https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/36/f55286eec4906af3eb0d9e620df02a/magick_PavelPevznerNewest.jpg,"Pavel Pevzner, Professor",Department of Computer Science and Engineering,male,44.4
coursera-471,Finding Mutations in DNA and Proteins (Bioinformatics VI),https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/59/4bd29997da7aaab98f115c150b620e/Coursera-Photo-Square.png,"Phillip E. C. Compeau, Asst Teaching Professor",Carnegie Mellon University,male,25.6
coursera-472,Firm Level Economics: Consumer and Producer Behavior,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/79/7c57b0a36311e594ae4f59e226bf3a/Larry.jpg,"Larry DeBrock, Dean Emeritus and Professor of Finance and Professor of Economics","University of Illinois, Urbana-Champaign College of Business Department of Business Administration",male,56.7
coursera-473,Firm Level Economics: Markets and Allocations,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/79/7c57b0a36311e594ae4f59e226bf3a/Larry.jpg,"Larry DeBrock, Dean Emeritus and Professor of Finance and Professor of Economics","University of Illinois, Urbana-Champaign College of Business Department of Business Administration",male,56.7
coursera-474,First Step Korean,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/93/a88a20039711e68ff2d57a71da0959/profile_1_.jpg,"Seung Hae Kang, Associate Professor",Korean Language Education as a Foreign Language,female,36.7
coursera-475,First Year Teaching (Elementary Grades) - Success from the Start,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/06/cacd0b66791f5ccff6d4ad994bb686/EllenMoirSquare.jpg,"Ellen Moir, Chief Executive Officer",null,female,50.3
coursera-475,First Year Teaching (Elementary Grades) - Success from the Start,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/5d/f7f5e599dd5d9eb02341b025ba9e53/LynnCoursera.jpg,"Lynn Kepp, Senior Vice President",Program Innovations and Operations,female,42.7
coursera-476,First Year Teaching (Secondary Grades) - Success from the Start,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/06/cacd0b66791f5ccff6d4ad994bb686/EllenMoirSquare.jpg,"Ellen Moir, Chief Executive Officer",null,female,50.3
coursera-476,First Year Teaching (Secondary Grades) - Success from the Start,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/5d/f7f5e599dd5d9eb02341b025ba9e53/LynnCoursera.jpg,"Lynn Kepp, Senior Vice President",Program Innovations and Operations,female,42.7
coursera-477,Fixing Healthcare Delivery,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/a9/6a4430e27d11e3934757f493701855/D_Southwick0115921-smallcrop.jpg,"Frederick Southwick, Professor",College of Medicine,male,56.6
coursera-478,Food & Beverage Management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/25/15f720d78b11e485d19b0bd1343b1a/Screen-Shot-2015-03-25-at-21.32.05.png,"Gabriele Troilo, Associate Professor",Department of Marketing,male,46.6
coursera-479,Forensic Accounting and Fraud Examination,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/56/bde1b028af11e4bf72415142f1e7ed/Richard_riley-_suit_.jpg,"Richard Riley, Louis F. Tanner Distinguished Professor of Public Accounting",Accounting,male,37.8
coursera-479,Forensic Accounting and Fraud Examination,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/88/ffecf02c5a11e4a34779cb084a320f/RichardDull_Photo.gif,"Richard Dull, Associate Professor",Accounting,male,40.0
coursera-479,Forensic Accounting and Fraud Examination,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/19/8610602c5b11e4a34779cb084a320f/John-Gill.jpg,"John Gill, Vice President - Education",Association of Certified Fraud Examiners,male,50.9
coursera-480,Foundations for Assisting in Home Care,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/6f/61ab5075f411e5bc93494531cd7e30/Erin-photo-red.jpg,"Erin O'Hara-Leslie, Chairperson/Assistant Professor/Grant Program Director",SUNY Broome Medical Assisting & Health Studies,female,33.1
